station_id,is_weekend,hour,target_bikes,capacity
ST0126,False,3,1,18
ST0126,False,4,1,18
ST0126,False,5,1,18
ST0126,False,6,1,18
ST0126,False,7,1,18
ST0126,False,8,1,18
ST0126,False,9,2,18
ST0126,False,10,3,18
ST0126,False,11,3,18
ST0126,False,12,4,18
ST0126,False,13,4,18
ST0126,False,14,5,18
ST0126,False,15,7,18
ST0126,False,16,6,18
ST0126,False,17,4,18
ST0126,False,18,2,18
ST0126,False,19,3,18
ST0126,False,20,5,18
ST0126,False,21,4,18
ST0126,False,22,3,18
ST0126,False,23,3,18
ST0126,True,0,0,18
ST0126,True,1,1,18
ST0126,True,2,1,18
ST0126,True,3,1,18
ST0126,True,4,1,18
ST0126,True,5,0,18
ST0126,True,6,0,18
ST0126,True,7,0,18
ST0126,True,8,2,18
ST0126,True,9,3,18
ST0126,True,10,2,18
ST0126,True,11,1,18
ST0126,True,12,2,18
ST0126,True,13,3,18
ST0126,True,14,6,18
ST0126,True,15,6,18
ST0126,True,16,3,18
ST0126,True,17,5,18
ST0126,True,18,5,18
ST0126,True,19,5,18
ST0126,True,20,3,18
ST0126,True,21,5,18
ST0126,True,22,2,18
ST0126,True,23,3,18
ST0127,False,0,1,14
ST0127,False,1,1,14
ST0127,False,2,0,14
ST0127,False,3,1,14
ST0127,False,4,1,14
ST0127,False,5,2,14
ST0127,False,6,2,14
ST0127,False,7,2,14
ST0127,False,8,4,14
ST0127,False,9,2,14
ST0127,False,10,2,14
ST0127,False,11,3,14
ST0127,False,12,6,14
ST0127,False,13,3,14
ST0127,False,14,2,14
ST0127,False,15,5,14
ST0127,False,16,4,14
ST0127,False,17,5,14
ST0127,False,18,3,14
ST0127,False,19,3,14
ST0127,False,20,4,14
ST0127,False,21,4,14
ST0127,False,22,3,14
ST0127,False,23,1,14
ST0127,True,0,1,14
ST0127,True,1,3,14
ST0127,True,2,1,14
ST0127,True,3,0,14
ST0127,True,4,0,14
ST0127,True,5,0,14
ST0127,True,6,0,14
ST0127,True,7,0,14
ST0127,True,8,1,14
ST0127,True,9,2,14
ST0127,True,10,2,14
ST0127,True,11,3,14
ST0127,True,12,5,14
ST0127,True,13,2,14
ST0127,True,14,2,14
ST0127,True,15,3,14
ST0127,True,16,4,14
ST0127,True,17,2,14
ST0127,True,18,3,14
ST0127,True,19,4,14
ST0127,True,20,1,14
ST0127,True,21,3,14
ST0127,True,22,4,14
ST0127,True,23,3,14
ST0128,False,0,1,6
ST0128,False,1,1,6
ST0128,False,2,1,6
ST0128,False,3,0,6
ST0128,False,4,1,6
ST0128,False,5,1,6
ST0128,False,6,1,6
ST0128,False,7,3,6
ST0128,False,8,2,6
ST0128,False,9,3,6
ST0128,False,10,2,6
ST0128,False,11,2,6
ST0128,False,12,1,6
ST0128,False,13,2,6
ST0128,False,14,1,6
ST0128,False,15,2,6
ST0128,False,16,2,6
ST0128,False,17,3,6
ST0128,False,18,2,6
ST0128,False,19,3,6
ST0128,False,20,2,6
ST0128,False,21,2,6
ST0128,False,22,2,6
ST0128,False,23,2,6
ST0128,True,0,1,6
ST0128,True,1,1,6
ST0128,True,2,0,6
ST0128,True,3,0,6
ST0128,True,4,1,6
ST0128,True,5,1,6
ST0128,True,6,1,6
ST0128,True,7,0,6
ST0128,True,8,3,6
ST0128,True,9,1,6
ST0128,True,10,1,6
ST0128,True,11,3,6
ST0128,True,12,2,6
ST0128,True,13,2,6
ST0128,True,14,1,6
ST0128,True,15,1,6
ST0128,True,16,1,6
ST0128,True,17,2,6
ST0128,True,18,3,6
ST0128,True,19,2,6
ST0128,True,20,1,6
ST0128,True,21,1,6
ST0128,True,22,2,6
ST0128,True,23,1,6
ST0129,False,0,1,5
ST0129,False,1,0,5
ST0129,False,2,0,5
ST0129,False,3,1,5
ST0129,False,4,1,5
ST0129,False,5,1,5
ST0129,False,6,2,5
ST0129,False,7,1,5
ST0129,False,8,1,5
ST0129,False,9,1,5
ST0129,False,10,1,5
ST0129,False,11,2,5
ST0129,False,12,1,5
ST0129,False,13,1,5
ST0129,False,14,3,5
ST0129,False,15,1,5
ST0129,False,16,1,5
ST0129,False,17,1,5
ST0129,False,18,2,5
ST0129,False,19,1,5
ST0129,False,20,2,5
ST0129,False,21,1,5
ST0129,False,22,1,5
ST0129,False,23,1,5
ST0129,True,0,1,5
ST0129,True,1,0,5
ST0129,True,2,0,5
ST0129,True,3,1,5
ST0129,True,4,0,5
ST0129,True,5,0,5
ST0129,True,6,0,5
ST0129,True,7,0,5
ST0129,True,8,0,5
ST0129,True,9,0,5
ST0129,True,10,1,5
ST0129,True,11,1,5
ST0129,True,12,1,5
ST0129,True,13,1,5
ST0129,True,14,1,5
ST0129,True,15,1,5
ST0129,True,16,1,5
ST0129,True,17,2,5
ST0129,True,18,2,5
ST0129,True,19,2,5
ST0129,True,20,1,5
ST0129,True,21,2,5
ST0129,True,22,2,5
ST0129,True,23,1,5
ST0130,False,0,0,3
ST0130,False,1,0,3
ST0130,False,2,1,3
ST0130,False,3,0,3
ST0130,False,4,0,3
ST0130,False,5,1,3
ST0130,False,6,1,3
ST0130,False,7,2,3
ST0130,False,8,2,3
ST0130,False,9,1,3
ST0130,False,10,0,3
ST0130,False,11,1,3
ST0130,False,12,1,3
ST0130,False,13,1,3
ST0130,False,14,1,3
ST0130,False,15,1,3
ST0130,False,16,2,3
ST0130,False,17,1,3
ST0130,False,18,1,3
ST0130,False,19,1,3
ST0130,False,20,2,3
ST0130,False,21,1,3
ST0130,False,22,2,3
ST0130,False,23,1,3
ST0130,True,0,1,3
ST0130,True,1,1,3
ST0130,True,2,0,3
ST0130,True,3,1,3
ST0130,True,4,0,3
ST0130,True,5,0,3
ST0130,True,6,0,3
ST0130,True,7,0,3
ST0130,True,8,0,3
ST0130,True,9,1,3
ST0130,True,10,0,3
ST0130,True,11,1,3
ST0130,True,12,0,3
ST0130,True,13,1,3
ST0130,True,14,1,3
ST0130,True,15,0,3
ST0130,True,16,0,3
ST0130,True,17,0,3
ST0130,True,18,1,3
ST0130,True,19,0,3
ST0130,True,20,0,3
ST0130,True,21,1,3
ST0130,True,22,1,3
ST0130,True,23,1,3
ST0131,False,0,2,9
ST0131,False,1,2,9
ST0131,False,2,2,9
ST0131,False,3,1,9
ST0131,False,4,1,9
ST0131,False,5,2,9
ST0131,False,6,1,9
ST0131,False,7,2,9
ST0131,False,8,1,9
ST0131,False,9,2,9
ST0131,False,10,2,9
ST0131,False,11,1,9
ST0131,False,12,2,9
ST0131,False,13,2,9
ST0131,False,14,2,9
ST0131,False,15,3,9
ST0131,False,16,3,9
ST0131,False,17,2,9
ST0131,False,18,2,9
ST0131,False,19,3,9
ST0131,False,20,4,9
ST0131,False,21,4,9
ST0131,False,22,4,9
ST0131,False,23,3,9
ST0131,True,0,1,9
ST0131,True,1,1,9
ST0131,True,2,1,9
ST0131,True,3,0,9
ST0131,True,4,0,9
ST0131,True,5,0,9
ST0131,True,6,0,9
ST0131,True,7,0,9
ST0131,True,8,2,9
ST0131,True,9,1,9
ST0131,True,10,0,9
ST0131,True,11,1,9
ST0131,True,12,1,9
ST0131,True,13,1,9
ST0131,True,14,2,9
ST0131,True,15,3,9
ST0131,True,16,2,9
ST0131,True,17,2,9
ST0131,True,18,4,9
ST0131,True,19,4,9
ST0131,True,20,3,9
ST0131,True,21,1,9
ST0131,True,22,3,9
ST0131,True,23,2,9
ST0132,False,0,2,10
ST0132,False,1,2,10
ST0132,False,2,2,10
ST0132,False,3,1,10
ST0132,False,4,1,10
ST0132,False,5,2,10
ST0132,False,6,1,10
ST0132,False,7,1,10
ST0132,False,8,1,10
ST0132,False,9,1,10
ST0132,False,10,1,10
ST0132,False,11,1,10
ST0132,False,12,4,10
ST0132,False,13,2,10
ST0132,False,14,2,10
ST0132,False,15,2,10
ST0132,False,16,5,10
ST0132,False,17,4,10
ST0132,False,18,2,10
ST0132,False,19,3,10
ST0132,False,20,3,10
ST0132,False,21,2,10
ST0132,False,22,2,10
ST0132,False,23,2,10
ST0132,True,0,1,10
ST0132,True,1,1,10
ST0132,True,2,2,10
ST0132,True,3,1,10
ST0132,True,4,1,10
ST0132,True,5,0,10
ST0132,True,6,1,10
ST0132,True,7,0,10
ST0132,True,8,0,10
ST0132,True,9,1,10
ST0132,True,10,1,10
ST0132,True,11,1,10
ST0132,True,12,2,10
ST0132,True,13,2,10
ST0132,True,14,4,10
ST0132,True,15,2,10
ST0132,True,16,3,10
ST0132,True,17,3,10
ST0132,True,18,7,10
ST0132,True,19,4,10
ST0132,True,20,4,10
ST0132,True,21,2,10
ST0132,True,22,5,10
ST0132,True,23,0,10
ST0133,False,0,0,8
ST0133,False,1,1,8
ST0133,False,2,2,8
ST0133,False,3,1,8
ST0133,False,4,1,8
ST0133,False,5,1,8
ST0133,False,6,2,8
ST0133,False,7,2,8
ST0133,False,8,4,8
ST0133,False,9,2,8
ST0133,False,10,1,8
ST0133,False,11,1,8
ST0133,False,12,1,8
ST0133,False,13,2,8
ST0133,False,14,1,8
ST0133,False,15,3,8
ST0133,False,16,2,8
ST0133,False,17,1,8
ST0133,False,18,2,8
ST0133,False,19,2,8
ST0133,False,20,3,8
ST0133,False,21,1,8
ST0133,False,22,2,8
ST0133,False,23,1,8
ST0133,True,0,0,8
ST0133,True,1,0,8
ST0133,True,2,1,8
ST0133,True,3,1,8
ST0133,True,4,1,8
ST0133,True,5,1,8
ST0133,True,6,2,8
ST0133,True,7,1,8
ST0133,True,8,1,8
ST0133,True,9,1,8
ST0133,True,10,1,8
ST0133,True,11,0,8
ST0133,True,12,0,8
ST0133,True,13,0,8
ST0133,True,14,1,8
ST0133,True,15,1,8
ST0133,True,16,2,8
ST0133,True,17,1,8
ST0133,True,18,2,8
ST0133,True,19,1,8
ST0133,True,20,0,8
ST0133,True,21,1,8
ST0133,True,22,2,8
ST0133,True,23,0,8
ST0134,False,0,3,15
ST0134,False,1,4,15
ST0134,False,2,1,15
ST0134,False,3,2,15
ST0134,False,4,1,15
ST0134,False,5,0,15
ST0134,False,6,1,15
ST0134,False,7,2,15
ST0134,False,8,4,15
ST0134,False,9,4,15
ST0134,False,10,1,15
ST0134,False,11,1,15
ST0134,False,12,1,15
ST0134,False,13,2,15
ST0134,False,14,2,15
ST0134,False,15,2,15
ST0134,False,16,2,15
ST0134,False,17,3,15
ST0134,False,18,1,15
ST0134,False,19,4,15
ST0134,False,20,5,15
ST0134,False,21,4,15
ST0134,False,22,7,15
ST0134,False,23,2,15
ST0134,True,0,1,15
ST0134,True,1,0,15
ST0134,True,2,3,15
ST0134,True,3,1,15
ST0134,True,4,1,15
ST0134,True,5,1,15
ST0134,True,6,0,15
ST0134,True,7,1,15
ST0134,True,8,1,15
ST0134,True,9,2,15
ST0134,True,10,2,15
ST0134,True,11,2,15
ST0134,True,12,5,15
ST0134,True,13,2,15
ST0134,True,14,2,15
ST0134,True,15,2,15
ST0134,True,16,2,15
ST0134,True,17,3,15
ST0134,True,18,2,15
ST0134,True,19,2,15
ST0134,True,20,3,15
ST0134,True,21,3,15
ST0134,True,22,3,15
ST0134,True,23,4,15
ST0135,False,0,0,3
ST0135,False,1,0,3
ST0135,False,2,0,3
ST0135,False,3,0,3
ST0135,False,4,0,3
ST0135,False,5,0,3
ST0135,False,6,0,3
ST0135,False,7,0,3
ST0135,False,8,1,3
ST0135,False,9,1,3
ST0135,False,10,1,3
ST0135,False,11,0,3
ST0135,False,12,1,3
ST0135,False,13,0,3
ST0135,False,14,0,3
ST0135,False,15,0,3
ST0135,False,16,1,3
ST0135,False,17,1,3
ST0135,False,18,1,3
ST0135,False,19,1,3
ST0135,False,20,1,3
ST0135,False,21,0,3
ST0135,False,22,1,3
ST0135,False,23,1,3
ST0135,True,0,2,3
ST0135,True,1,0,3
ST0135,True,2,0,3
ST0135,True,3,0,3
ST0135,True,4,0,3
ST0135,True,5,0,3
ST0135,True,6,0,3
ST0135,True,7,0,3
ST0135,True,8,0,3
ST0135,True,9,0,3
ST0135,True,10,0,3
ST0135,True,11,1,3
ST0135,True,12,0,3
ST0135,True,13,1,3
ST0135,True,14,1,3
ST0135,True,15,0,3
ST0135,True,16,0,3
ST0135,True,17,1,3
ST0135,True,18,0,3
ST0135,True,19,2,3
ST0135,True,20,1,3
ST0135,True,21,0,3
ST0135,True,22,1,3
ST0135,True,23,0,3
ST0136,False,0,0,3
ST0136,False,1,0,3
ST0136,False,2,0,3
ST0136,False,3,0,3
ST0136,False,4,0,3
ST0136,False,5,0,3
ST0136,False,6,0,3
ST0136,False,7,0,3
ST0136,False,8,0,3
ST0136,False,9,0,3
ST0136,False,10,0,3
ST0136,False,11,0,3
ST0136,False,12,1,3
ST0136,False,13,0,3
ST0136,False,14,0,3
ST0136,False,15,0,3
ST0136,False,16,0,3
ST0136,False,17,0,3
ST0136,False,18,0,3
ST0136,False,19,0,3
ST0136,False,20,0,3
ST0136,False,21,0,3
ST0136,False,22,0,3
ST0136,False,23,0,3
ST0136,True,0,0,3
ST0136,True,1,0,3
ST0136,True,2,0,3
ST0136,True,3,0,3
ST0136,True,4,0,3
ST0136,True,5,0,3
ST0136,True,6,0,3
ST0136,True,7,0,3
ST0136,True,8,0,3
ST0136,True,9,0,3
ST0136,True,10,0,3
ST0136,True,11,0,3
ST0136,True,12,0,3
ST0136,True,13,0,3
ST0136,True,14,0,3
ST0136,True,15,0,3
ST0136,True,16,0,3
ST0136,True,17,0,3
ST0136,True,18,0,3
ST0136,True,19,0,3
ST0136,True,20,0,3
ST0136,True,21,0,3
ST0136,True,22,0,3
ST0136,True,23,1,3
ST0137,False,0,1,14
ST0137,False,1,1,14
ST0137,False,2,1,14
ST0137,False,3,0,14
ST0137,False,4,0,14
ST0137,False,5,0,14
ST0137,False,6,0,14
ST0137,False,7,4,14
ST0137,False,8,6,14
ST0137,False,9,1,14
ST0137,False,10,1,14
ST0137,False,11,1,14
ST0137,False,12,1,14
ST0137,False,13,2,14
ST0137,False,14,2,14
ST0137,False,15,2,14
ST0137,False,16,2,14
ST0137,False,17,2,14
ST0137,False,18,4,14
ST0137,False,19,3,14
ST0137,False,20,3,14
ST0137,False,21,3,14
ST0137,False,22,2,14
ST0137,False,23,1,14
ST0137,True,0,1,14
ST0137,True,1,1,14
ST0137,True,2,0,14
ST0137,True,3,0,14
ST0137,True,4,1,14
ST0137,True,5,0,14
ST0137,True,6,0,14
ST0137,True,7,1,14
ST0137,True,8,1,14
ST0137,True,9,2,14
ST0137,True,10,1,14
ST0137,True,11,1,14
ST0137,True,12,3,14
ST0137,True,13,4,14
ST0137,True,14,3,14
ST0137,True,15,8,14
ST0137,True,16,4,14
ST0137,True,17,7,14
ST0137,True,18,3,14
ST0137,True,19,3,14
ST0137,True,20,9,14
ST0137,True,21,5,14
ST0137,True,22,1,14
ST0137,True,23,0,14
ST0138,False,0,2,18
ST0138,False,1,3,18
ST0138,False,2,3,18
ST0138,False,3,0,18
ST0138,False,4,1,18
ST0138,False,5,0,18
ST0138,False,6,1,18
ST0138,False,7,2,18
ST0138,False,8,3,18
ST0138,False,9,2,18
ST0138,False,10,2,18
ST0138,False,11,1,18
ST0138,False,12,1,18
ST0138,False,13,2,18
ST0138,False,14,2,18
ST0138,False,15,3,18
ST0138,False,16,2,18
ST0138,False,17,4,18
ST0138,False,18,3,18
ST0138,False,19,4,18
ST0138,False,20,4,18
ST0138,False,21,3,18
ST0138,False,22,4,18
ST0138,False,23,3,18
ST0138,True,0,4,18
ST0138,True,1,2,18
ST0138,True,2,1,18
ST0138,True,3,1,18
ST0138,True,4,1,18
ST0138,True,5,1,18
ST0138,True,6,1,18
ST0138,True,7,1,18
ST0138,True,8,2,18
ST0138,True,9,1,18
ST0138,True,10,1,18
ST0138,True,11,2,18
ST0138,True,12,2,18
ST0138,True,13,2,18
ST0138,True,14,0,18
ST0138,True,15,4,18
ST0138,True,16,1,18
ST0138,True,17,6,18
ST0138,True,18,3,18
ST0138,True,19,4,18
ST0138,True,20,5,18
ST0138,True,21,4,18
ST0138,True,22,13,18
ST0138,True,23,2,18
ST0139,False,0,1,17
ST0139,False,1,1,17
ST0139,False,2,0,17
ST0139,False,3,0,17
ST0139,False,4,0,17
ST0139,False,5,0,17
ST0139,False,6,0,17
ST0139,False,7,0,17
ST0139,False,8,1,17
ST0139,False,9,1,17
ST0139,False,10,0,17
ST0139,False,11,4,17
ST0139,False,12,2,17
ST0139,False,13,2,17
ST0139,False,14,1,17
ST0139,False,15,3,17
ST0139,False,16,6,17
ST0139,False,17,4,17
ST0139,False,18,5,17
ST0139,False,19,2,17
ST0139,False,20,2,17
ST0139,False,21,1,17
ST0139,False,22,2,17
ST0139,False,23,1,17
ST0139,True,0,0,17
ST0139,True,1,0,17
ST0139,True,2,0,17
ST0139,True,3,0,17
ST0139,True,4,0,17
ST0139,True,5,0,17
ST0139,True,6,0,17
ST0139,True,7,0,17
ST0139,True,8,0,17
ST0139,True,9,0,17
ST0139,True,10,3,17
ST0139,True,11,2,17
ST0139,True,12,1,17
ST0139,True,13,1,17
ST0139,True,14,2,17
ST0139,True,15,1,17
ST0139,True,16,4,17
ST0139,True,17,4,17
ST0139,True,18,2,17
ST0139,True,19,2,17
ST0139,True,20,3,17
ST0139,True,21,1,17
ST0139,True,22,2,17
ST0139,True,23,1,17
ST0140,False,0,1,17
ST0140,False,1,2,17
ST0140,False,2,0,17
ST0140,False,3,0,17
ST0140,False,4,0,17
ST0140,False,5,1,17
ST0140,False,6,1,17
ST0140,False,7,2,17
ST0140,False,8,4,17
ST0140,False,9,2,17
ST0140,False,10,2,17
ST0140,False,11,2,17
ST0140,False,12,2,17
ST0140,False,13,3,17
ST0140,False,14,2,17
ST0140,False,15,2,17
ST0140,False,16,3,17
ST0140,False,17,5,17
ST0140,False,18,4,17
ST0140,False,19,5,17
ST0140,False,20,3,17
ST0140,False,21,5,17
ST0140,False,22,3,17
ST0140,False,23,2,17
ST0140,True,0,1,17
ST0140,True,1,1,17
ST0140,True,2,0,17
ST0140,True,3,0,17
ST0140,True,4,1,17
ST0140,True,5,0,17
ST0140,True,6,0,17
ST0140,True,7,1,17
ST0140,True,8,2,17
ST0140,True,9,2,17
ST0140,True,10,1,17
ST0140,True,11,1,17
ST0140,True,12,7,17
ST0140,True,13,4,17
ST0140,True,14,3,17
ST0140,True,15,2,17
ST0140,True,16,2,17
ST0140,True,17,9,17
ST0140,True,18,3,17
ST0140,True,19,2,17
ST0140,True,20,10,17
ST0140,True,21,6,17
ST0140,True,22,2,17
ST0140,True,23,2,17
ST0141,False,0,0,19
ST0141,False,1,0,19
ST0141,False,2,1,19
ST0141,False,3,0,19
ST0141,False,4,0,19
ST0141,False,5,0,19
ST0141,False,6,1,19
ST0141,False,7,2,19
ST0141,False,8,0,19
ST0141,False,9,0,19
ST0141,False,10,0,19
ST0141,False,11,2,19
ST0141,False,12,1,19
ST0141,False,13,0,19
ST0141,False,14,1,19
ST0141,False,15,1,19
ST0141,False,16,1,19
ST0141,False,17,3,19
ST0141,False,18,3,19
ST0141,False,19,3,19
ST0141,False,20,1,19
ST0141,False,21,1,19
ST0141,False,22,1,19
ST0141,False,23,0,19
ST0141,True,0,1,19
ST0141,True,1,0,19
ST0141,True,2,0,19
ST0141,True,3,0,19
ST0141,True,4,0,19
ST0141,True,5,0,19
ST0141,True,6,1,19
ST0141,True,7,2,19
ST0141,True,8,1,19
ST0141,True,9,1,19
ST0141,True,10,1,19
ST0141,True,11,0,19
ST0141,True,12,0,19
ST0141,True,13,0,19
ST0141,True,14,1,19
ST0141,True,15,1,19
ST0141,True,16,0,19
ST0141,True,17,2,19
ST0141,True,18,0,19
ST0141,True,19,2,19
ST0141,True,20,1,19
ST0141,True,21,1,19
ST0141,True,22,0,19
ST0141,True,23,0,19
ST0142,False,0,1,16
ST0142,False,1,0,16
ST0142,False,2,0,16
ST0142,False,3,0,16
ST0142,False,4,0,16
ST0142,False,5,0,16
ST0142,False,6,0,16
ST0142,False,7,0,16
ST0142,False,8,3,16
ST0142,False,9,1,16
ST0142,False,10,0,16
ST0142,False,11,1,16
ST0142,False,12,2,16
ST0142,False,13,0,16
ST0142,False,14,0,16
ST0142,False,15,2,16
ST0142,False,16,1,16
ST0142,False,17,7,16
ST0142,False,18,5,16
ST0142,False,19,2,16
ST0142,False,20,1,16
ST0142,False,21,1,16
ST0142,False,22,0,16
ST0142,False,23,0,16
ST0142,True,0,1,16
ST0142,True,1,0,16
ST0142,True,2,0,16
ST0142,True,3,0,16
ST0142,True,4,0,16
ST0142,True,5,0,16
ST0142,True,6,0,16
ST0142,True,7,0,16
ST0142,True,8,1,16
ST0142,True,9,0,16
ST0142,True,10,0,16
ST0142,True,11,0,16
ST0142,True,12,0,16
ST0142,True,13,0,16
ST0142,True,14,1,16
ST0142,True,15,0,16
ST0142,True,16,0,16
ST0142,True,17,2,16
ST0142,True,18,0,16
ST0142,True,19,1,16
ST0142,True,20,2,16
ST0142,True,21,1,16
ST0142,True,22,0,16
ST0142,True,23,0,16
ST0143,False,0,1,20
ST0143,False,1,1,20
ST0143,False,2,1,20
ST0143,False,3,0,20
ST0143,False,4,1,20
ST0143,False,5,1,20
ST0143,False,6,3,20
ST0143,False,7,4,20
ST0143,False,8,7,20
ST0143,False,9,1,20
ST0143,False,10,1,20
ST0143,False,11,1,20
ST0143,False,12,2,20
ST0143,False,13,1,20
ST0143,False,14,2,20
ST0143,False,15,3,20
ST0143,False,16,2,20
ST0143,False,17,2,20
ST0143,False,18,3,20
ST0143,False,19,2,20
ST0143,False,20,2,20
ST0143,False,21,2,20
ST0143,False,22,4,20
ST0143,False,23,1,20
ST0143,True,0,0,20
ST0143,True,1,0,20
ST0143,True,2,1,20
ST0143,True,3,0,20
ST0143,True,4,0,20
ST0143,True,5,1,20
ST0143,True,6,0,20
ST0143,True,7,1,20
ST0143,True,8,0,20
ST0143,True,9,2,20
ST0143,True,10,1,20
ST0143,True,11,3,20
ST0143,True,12,0,20
ST0143,True,13,1,20
ST0143,True,14,2,20
ST0143,True,15,2,20
ST0143,True,16,2,20
ST0143,True,17,1,20
ST0143,True,18,3,20
ST0143,True,19,2,20
ST0143,True,20,2,20
ST0143,True,21,2,20
ST0143,True,22,2,20
ST0143,True,23,1,20
ST0144,False,0,0,9
ST0144,False,1,0,9
ST0144,False,2,0,9
ST0144,False,3,0,9
ST0144,False,4,0,9
ST0144,False,5,0,9
ST0144,False,6,0,9
ST0144,False,7,2,9
ST0144,False,8,2,9
ST0144,False,9,1,9
ST0144,False,10,0,9
ST0144,False,11,1,9
ST0144,False,12,1,9
ST0144,False,13,1,9
ST0144,False,14,2,9
ST0144,False,15,2,9
ST0144,False,16,2,9
ST0144,False,17,2,9
ST0144,False,18,1,9
ST0144,False,19,2,9
ST0144,False,20,1,9
ST0144,False,21,0,9
ST0144,False,22,0,9
ST0144,False,23,1,9
ST0144,True,0,0,9
ST0144,True,1,0,9
ST0144,True,2,0,9
ST0144,True,3,0,9
ST0144,True,4,0,9
ST0144,True,5,0,9
ST0144,True,6,1,9
ST0144,True,7,1,9
ST0144,True,8,0,9
ST0144,True,9,0,9
ST0144,True,10,0,9
ST0144,True,11,0,9
ST0144,True,12,0,9
ST0144,True,13,0,9
ST0144,True,14,1,9
ST0144,True,15,1,9
ST0144,True,16,0,9
ST0144,True,17,0,9
ST0144,True,18,0,9
ST0144,True,19,0,9
ST0144,True,20,1,9
ST0144,True,21,1,9
ST0144,True,22,0,9
ST0144,True,23,0,9
ST0145,False,0,1,10
ST0145,False,1,0,10
ST0145,False,2,0,10
ST0145,False,3,0,10
ST0145,False,4,0,10
ST0145,False,5,0,10
ST0145,False,6,4,10
ST0145,False,7,3,10
ST0145,False,8,3,10
ST0145,False,9,1,10
ST0145,False,10,1,10
ST0145,False,11,1,10
ST0145,False,12,1,10
ST0145,False,13,1,10
ST0145,False,14,1,10
ST0145,False,15,2,10
ST0145,False,16,2,10
ST0145,False,17,2,10
ST0145,False,18,6,10
ST0145,False,19,4,10
ST0145,False,20,1,10
ST0145,False,21,2,10
ST0145,False,22,2,10
ST0145,False,23,2,10
ST0145,True,0,1,10
ST0145,True,1,0,10
ST0145,True,2,0,10
ST0145,True,3,0,10
ST0145,True,4,0,10
ST0145,True,5,0,10
ST0145,True,6,2,10
ST0145,True,7,2,10
ST0145,True,8,1,10
ST0145,True,9,2,10
ST0145,True,10,1,10
ST0145,True,11,0,10
ST0145,True,12,1,10
ST0145,True,13,2,10
ST0145,True,14,3,10
ST0145,True,15,1,10
ST0145,True,16,2,10
ST0145,True,17,2,10
ST0145,True,18,3,10
ST0145,True,19,1,10
ST0145,True,20,2,10
ST0145,True,21,1,10
ST0145,True,22,1,10
ST0145,True,23,1,10
ST0146,False,0,1,6
ST0146,False,1,0,6
ST0146,False,2,0,6
ST0146,False,3,0,6
ST0146,False,4,0,6
ST0146,False,5,0,6
ST0146,False,6,0,6
ST0146,False,7,0,6
ST0146,False,8,1,6
ST0146,False,9,1,6
ST0146,False,10,0,6
ST0146,False,11,1,6
ST0146,False,12,1,6
ST0146,False,13,0,6
ST0146,False,14,0,6
ST0146,False,15,1,6
ST0146,False,16,0,6
ST0146,False,17,1,6
ST0146,False,18,2,6
ST0146,False,19,0,6
ST0146,False,20,0,6
ST0146,False,21,0,6
ST0146,False,22,0,6
ST0146,False,23,1,6
ST0146,True,0,0,6
ST0146,True,1,0,6
ST0146,True,2,0,6
ST0146,True,3,0,6
ST0146,True,4,0,6
ST0146,True,5,0,6
ST0146,True,6,0,6
ST0146,True,7,0,6
ST0146,True,8,0,6
ST0146,True,9,1,6
ST0146,True,10,0,6
ST0146,True,11,0,6
ST0146,True,12,0,6
ST0146,True,13,1,6
ST0146,True,14,0,6
ST0146,True,15,1,6
ST0146,True,16,0,6
ST0146,True,17,0,6
ST0146,True,18,0,6
ST0146,True,19,1,6
ST0146,True,20,0,6
ST0146,True,21,1,6
ST0146,True,22,1,6
ST0146,True,23,0,6
ST0147,False,0,1,8
ST0147,False,1,0,8
ST0147,False,2,0,8
ST0147,False,3,0,8
ST0147,False,4,1,8
ST0147,False,5,1,8
ST0147,False,6,1,8
ST0147,False,7,1,8
ST0147,False,8,1,8
ST0147,False,9,1,8
ST0147,False,10,0,8
ST0147,False,11,1,8
ST0147,False,12,1,8
ST0147,False,13,1,8
ST0147,False,14,1,8
ST0147,False,15,1,8
ST0147,False,16,1,8
ST0147,False,17,1,8
ST0147,False,18,2,8
ST0147,False,19,1,8
ST0147,False,20,1,8
ST0147,False,21,2,8
ST0147,False,22,1,8
ST0147,False,23,2,8
ST0147,True,0,1,8
ST0147,True,1,0,8
ST0147,True,2,2,8
ST0147,True,3,0,8
ST0147,True,4,1,8
ST0147,True,5,0,8
ST0147,True,6,1,8
ST0147,True,7,1,8
ST0147,True,8,1,8
ST0147,True,9,0,8
ST0147,True,10,1,8
ST0147,True,11,1,8
ST0147,True,12,1,8
ST0147,True,13,1,8
ST0147,True,14,1,8
ST0147,True,15,1,8
ST0147,True,16,2,8
ST0147,True,17,2,8
ST0147,True,18,2,8
ST0147,True,19,0,8
ST0147,True,20,1,8
ST0147,True,21,2,8
ST0147,True,22,2,8
ST0147,True,23,2,8
ST0148,False,0,1,6
ST0148,False,1,0,6
ST0148,False,2,0,6
ST0148,False,3,1,6
ST0148,False,4,1,6
ST0148,False,5,1,6
ST0148,False,6,1,6
ST0148,False,7,5,6
ST0148,False,8,0,6
ST0148,False,9,0,6
ST0148,False,10,0,6
ST0148,False,11,0,6
ST0148,False,12,0,6
ST0148,False,13,0,6
ST0148,False,14,1,6
ST0148,False,15,1,6
ST0148,False,16,2,6
ST0148,False,17,1,6
ST0148,False,18,2,6
ST0148,False,19,1,6
ST0148,False,20,1,6
ST0148,False,21,2,6
